"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"South Williamsport","South Williamsport","PA","Pennsylvania","42081","Lycoming","41.2294","-77.0009","6246","1270.0","shape","FALSE","TRUE","America/New_York","3","17702","1840000636"
"Calverton","Calverton","NY","New York","36103","Suffolk","40.9138","-72.7660","6245","92.0","shape","FALSE","FALSE","America/New_York","3","11933 11949","1840005024"
"Zimmerman","Zimmerman","MN","Minnesota","27141","Sherburne","45.4416","-93.5980","6243","695.4","shape","FALSE","TRUE","America/Chicago","3","55398","1840009993"
"Steelton","Steelton","PA","Pennsylvania","42043","Dauphin","40.2258","-76.8253","6243","1271.7","shape","FALSE","TRUE","America/New_York","3","17113","1840001297"
"Gateway","Gateway","AK","Alaska","02170","Matanuska-Susitna","61.5668","-149.2417","6241","131.2","shape","FALSE","FALSE","America/Anchorage","3","99645 99654","1840023654"
"Walkersville","Walkersville","MD","Maryland","24021","Frederick","39.4832","-77.3559","6239","505.7","shape","FALSE","TRUE","America/New_York","3","21793","1840005717"
"Camino Tassajara","Camino Tassajara","CA","California","06013","Contra Costa","37.7909","-121.8851","6238","1887.4","shape","FALSE","FALSE","America/Los_Angeles","3","94506","1840028420"
"Jan Phyl Village","Jan Phyl Village","FL","Florida","12105","Polk","28.0201","-81.7933","6237","526.4","shape","FALSE","FALSE","America/New_York","3","33880","1840028708"
"Sheridan","Sheridan","OR","Oregon","41071","Yamhill","45.0960","-123.3983","6237","1146.4","shape","FALSE","TRUE","America/Los_Angeles","3","97378","1840021220"
"Rochester","Rochester","IN","Indiana","18049","Fulton","41.0591","-86.1959","6236","526.6","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46975","1840009329"
"Inniswold","Inniswold","LA","Louisiana","22033","East Baton Rouge","30.3982","-91.0710","6236","1075.4","shape","FALSE","FALSE","America/Chicago","3","70809 70826","1840031059"
"West Hattiesburg","West Hattiesburg","MS","Mississippi","28073","Lamar","31.3114","-89.3740","6234","997.3","shape","FALSE","FALSE","America/Chicago","3","39402","1840032564"
"Yaphank","Yaphank","NY","New York","36103","Suffolk","40.8323","-72.9233","6229","176.3","shape","FALSE","FALSE","America/New_York","3","11980","1840005116"
"Briar","Briar","TX","Texas","48497","Wise","32.9882","-97.5526","6227","118.3","shape","FALSE","FALSE","America/Chicago","3","76023 76020","1840018035"
"White Oak","White Oak","TX","Texas","48183","Gregg","32.5312","-94.8564","6227","264.5","shape","FALSE","TRUE","America/Chicago","3","75693","1840022080"
"Tellico Village","Tellico Village","TN","Tennessee","47105","Loudon","35.6984","-84.2641","6224","322.3","shape","FALSE","TRUE","America/New_York","3","37774","1840040591"
"Jackson","Jackson","OH","Ohio","39079","Jackson","39.0448","-82.6458","6222","265.4","shape","FALSE","TRUE","America/New_York","3","45640","1840008548"
"Homeland","Homeland","CA","California","06065","Riverside","33.7459","-117.1132","6221","562.4","shape","FALSE","FALSE","America/Los_Angeles","3","92548","1840017988"
"Fair Haven","Fair Haven","NJ","New Jersey","34025","Monmouth","40.3618","-74.0392","6221","1507.4","shape","FALSE","TRUE","America/New_York","3","07704","1840003681"
"Roseland","Roseland","NJ","New Jersey","34013","Essex","40.8208","-74.3086","6221","663.9","shape","FALSE","TRUE","America/New_York","3","07068","1840000998"
"Plaquemine","Plaquemine","LA","Louisiana","22047","Iberville","30.2833","-91.2430","6218","821.3","shape","FALSE","TRUE","America/Chicago","3","70764 70765","1840015037"
"Clemson University","Clemson University","SC","South Carolina","45077","Pickens","34.6750","-82.8344","6217","1133.9","shape","FALSE","FALSE","America/New_York","3","29631 29634","1840146556"
"Wheelersburg","Wheelersburg","OH","Ohio","39145","Scioto","38.7383","-82.8420","6215","413.5","shape","FALSE","FALSE","America/New_York","3","45662 45694","1840007422"
"Aztec","Aztec","NM","New Mexico","35045","San Juan","36.8225","-107.9710","6214","140.6","shape","FALSE","TRUE","America/Denver","3","87410","1840018993"
"Lucerne Valley","Lucerne Valley","CA","California","06071","San Bernardino","34.4427","-116.9021","6212","22.7","shape","FALSE","FALSE","America/Los_Angeles","3","92356","1840025800"
"Corry","Corry","PA","Pennsylvania","42049","Erie","41.9259","-79.6358","6209","400.0","shape","FALSE","TRUE","America/New_York","3","16407","1840000474"
"Northlake","Northlake","TX","Texas","48121","Denton","33.0809","-97.2548","6202","131.5","shape","FALSE","TRUE","America/Chicago","3","76226 76247 76262","1840022989"
"Salton City","Salton City","CA","California","06025","Imperial","33.2994","-115.9609","6202","111.7","shape","FALSE","FALSE","America/Los_Angeles","3","92275 92274","1840019374"
"Lauderdale-by-the-Sea","Lauderdale-by-the-Sea","FL","Florida","12011","Broward","26.1991","-80.0971","6202","2731.2","shape","FALSE","TRUE","America/New_York","2","33308 33062 33303","1840017271"
"Branford Center","Branford Center","CT","Connecticut","09170","South Central Connecticut","41.2780","-72.8148","6201","1282.2","shape","FALSE","TRUE","America/New_York","3","06405","1840073557"
"Willows","Willows","CA","California","06021","Glenn","39.5149","-122.1995","6201","844.3","shape","FALSE","TRUE","America/Los_Angeles","3","95988","1840021438"
"New Haven","New Haven","MI","Michigan","26099","Macomb","42.7306","-82.7953","6200","946.6","shape","FALSE","TRUE","America/Detroit","3","48048","1840011051"
"Barnesville","Barnesville","GA","Georgia","13171","Lamar","33.0508","-84.1528","6200","394.1","shape","FALSE","TRUE","America/New_York","3","30204","1840013783"
"Fountainhead-Orchard Hills","Fountainhead-Orchard Hills","MD","Maryland","24043","Washington","39.6878","-77.7173","6198","541.8","shape","FALSE","TRUE","America/New_York","3","21742","1840073674"
"Paulsboro","Paulsboro","NJ","New Jersey","34015","Gloucester","39.8400","-75.2397","6195","1242.9","shape","FALSE","TRUE","America/New_York","3","08066","1840001523"
"Osprey","Osprey","FL","Florida","12115","Sarasota","27.1914","-82.4800","6195","457.7","shape","FALSE","FALSE","America/New_York","3","34229","1840014186"
"Elsmere","Elsmere","DE","Delaware","10003","New Castle","39.7384","-75.5946","6194","2424.0","shape","FALSE","TRUE","America/New_York","2","19804 19805","1840005574"
"Snowflake","Snowflake","AZ","Arizona","04017","Navajo","34.5225","-110.0913","6192","70.9","shape","FALSE","TRUE","America/Phoenix","3","85937","1840022572"
"Ishpeming","Ishpeming","MI","Michigan","26103","Marquette","46.4862","-87.6658","6191","273.2","shape","FALSE","TRUE","America/Detroit","3","49849","1840003922"
"Northford","Northford","CT","Connecticut","09170","South Central Connecticut","41.3949","-72.7826","6189","299.3","shape","FALSE","FALSE","America/New_York","3","06472","1840044642"
"University at Buffalo","University at Buffalo","NY","New York","36029","Erie","43.0025","-78.7887","6189","1770.0","shape","FALSE","TRUE","America/New_York","3","14260 14261 14228","1840043236"
"Willard","Willard","OH","Ohio","39077","Huron","41.0518","-82.7232","6189","667.4","shape","FALSE","TRUE","America/New_York","3","44890 44888","1840000818"
"River Park","River Park","FL","Florida","12111","St. Lucie","27.3214","-80.3308","6186","1015.7","shape","FALSE","FALSE","America/New_York","3","34983 34952","1840028958"
"Mays Landing","Mays Landing","NJ","New Jersey","34001","Atlantic","39.4506","-74.7098","6183","423.1","shape","FALSE","FALSE","America/New_York","3","08330","1840005597"
"Southgate","Southgate","FL","Florida","12115","Sarasota","27.3066","-82.5107","6183","1424.1","shape","FALSE","FALSE","America/New_York","3","34239","1840029078"
"Clairton","Clairton","PA","Pennsylvania","42003","Allegheny","40.2976","-79.8854","6182","861.9","shape","FALSE","TRUE","America/New_York","3","15025","1840001219"
"Crestwood","Crestwood","KY","Kentucky","21185","Oldham","38.3355","-85.4839","6175","589.1","shape","FALSE","TRUE","America/New_York","3","40014","1840014284"
"Lindale","Lindale","TX","Texas","48423","Smith","32.4933","-95.4069","6174","385.5","shape","FALSE","TRUE","America/Chicago","3","75706 75771","1840022078"
"Salida del Sol Estates","Salida del Sol Estates","TX","Texas","48215","Hidalgo","26.3257","-98.4469","6172","1013.4","shape","FALSE","FALSE","America/Chicago","3","78576","1840145920"
"Darlington","Darlington","SC","South Carolina","45031","Darlington","34.3015","-79.8670","6172","505.7","shape","FALSE","TRUE","America/New_York","3","29532","1840014693"
"Fruitland","Fruitland","ID","Idaho","16075","Payette","44.0197","-116.9220","6169","992.0","shape","FALSE","TRUE","America/Boise","3","83619","1840020013"
"Gladewater","Gladewater","TX","Texas","48183","Gregg","32.5426","-94.9465","6166","205.8","shape","FALSE","TRUE","America/Chicago","3","75647","1840020745"
"Quebradillas","Quebradillas","PR","Puerto Rico","72115","Quebradillas","18.4724","-66.9350","6165","1249.2","shape","FALSE","FALSE","America/Puerto_Rico","3","00678","1630035558"
"Torrington","Torrington","WY","Wyoming","56015","Goshen","42.0653","-104.1737","6161","634.0","shape","FALSE","TRUE","America/Denver","3","82240","1840021302"
"Braidwood","Braidwood","IL","Illinois","17197","Will","41.2695","-88.2235","6160","449.1","shape","FALSE","TRUE","America/Chicago","3","60408 60481","1840007090"
"Three Oaks","Three Oaks","FL","Florida","12071","Lee","26.4724","-81.7959","6156","1370.6","shape","FALSE","FALSE","America/New_York","3","33967","1840029011"
"Milan","Milan","MI","Michigan","26115","Monroe","42.0816","-83.6854","6153","688.8","shape","FALSE","TRUE","America/Detroit","3","48160","1840003170"
"Rib Mountain","Rib Mountain","WI","Wisconsin","55073","Marathon","44.9195","-89.6757","6153","197.1","shape","FALSE","FALSE","America/Chicago","3","54401","1840038097"
"Ward","Ward","AR","Arkansas","05085","Lonoke","35.0117","-91.9577","6149","551.6","shape","FALSE","TRUE","America/Chicago","3","72007 72176","1840015504"
"Pine Brook","Pine Brook","NJ","New Jersey","34027","Morris","40.8676","-74.3438","6147","750.0","shape","FALSE","FALSE","America/New_York","3","07058","1840033379"
"East End","East End","AR","Arkansas","05125","Saline","34.5554","-92.3261","6147","118.3","shape","FALSE","FALSE","America/Chicago","3","72065 72206 72103","1840013086"
"Zephyrhills West","Zephyrhills West","FL","Florida","12101","Pasco","28.2311","-82.2052","6147","902.2","shape","FALSE","TRUE","America/New_York","3","33542 33541","1840035801"
"Gardnerville","Gardnerville","NV","Nevada","32005","Douglas","38.9390","-119.7369","6147","494.4","shape","FALSE","FALSE","America/Los_Angeles","3","89423 89410","1840017563"
"Rockford","Rockford","MI","Michigan","26081","Kent","43.1267","-85.5582","6144","735.9","shape","FALSE","TRUE","America/Detroit","3","49341 49351","1840002924"
"Prosser","Prosser","WA","Washington","53005","Benton","46.2068","-119.7663","6138","499.2","shape","FALSE","TRUE","America/Los_Angeles","3","99350","1840019890"
"Saranap","Saranap","CA","California","06013","Contra Costa","37.8878","-122.0760","6136","2087.4","shape","FALSE","FALSE","America/Los_Angeles","2","94595","1840024710"
"De Queen","De Queen","AR","Arkansas","05133","Sevier","34.0426","-94.3420","6132","390.7","shape","FALSE","TRUE","America/Chicago","3","71832","1840014735"
"Cheverly","Cheverly","MD","Maryland","24033","Prince George's","38.9254","-76.9141","6132","1798.9","shape","FALSE","TRUE","America/New_York","3","20785","1840005984"
"Blackwell","Blackwell","OK","Oklahoma","40071","Kay","36.8013","-97.3009","6132","424.1","shape","FALSE","TRUE","America/Chicago","3","74631","1840018980"
"Glendale","Glendale","MO","Missouri","29189","St. Louis","38.5935","-90.3826","6131","1825.5","shape","FALSE","TRUE","America/Chicago","3","63122","1840008588"
"Chillicothe","Chillicothe","IL","Illinois","17143","Peoria","40.9158","-89.5020","6130","448.8","shape","FALSE","TRUE","America/Chicago","3","61523","1840007174"
"Lakemoor","Lakemoor","IL","Illinois","17111","McHenry","42.3396","-88.2039","6128","446.4","shape","FALSE","TRUE","America/Chicago","3","60051","1840011130"
"Penn Wynne","Penn Wynne","PA","Pennsylvania","42091","Montgomery","39.9867","-75.2715","6127","2225.0","shape","FALSE","FALSE","America/New_York","2","19096","1840035305"
"Hazardville","Hazardville","CT","Connecticut","09110","Capitol","41.9921","-72.5344","6123","416.8","shape","FALSE","FALSE","America/New_York","3","06082","1840000504"
"Wesley Hills","Wesley Hills","NY","New York","36087","Rockland","41.1578","-74.0768","6123","705.2","shape","FALSE","TRUE","America/New_York","3","10901 10952 10977","1840004989"
"Maquoketa","Maquoketa","IA","Iowa","19097","Jackson","42.0590","-90.6649","6123","523.4","shape","FALSE","TRUE","America/Chicago","3","52060","1840009137"
"Oreland","Oreland","PA","Pennsylvania","42091","Montgomery","40.1150","-75.1803","6123","1566.4","shape","FALSE","FALSE","America/New_York","3","19038 19075","1840005458"
"Gustine","Gustine","CA","California","06047","Merced","37.2545","-120.9949","6122","1257.4","shape","FALSE","TRUE","America/Los_Angeles","3","95322","1840020310"
"Paoli","Paoli","PA","Pennsylvania","42029","Chester","40.0420","-75.4912","6121","1173.0","shape","FALSE","FALSE","America/New_York","3","19355 19301","1840005501"
"Oceanport","Oceanport","NJ","New Jersey","34025","Monmouth","40.3160","-74.0205","6119","744.8","shape","FALSE","TRUE","America/New_York","3","07703 07757","1840001365"
"Tequesta","Tequesta","FL","Florida","12099","Palm Beach","26.9618","-80.1011","6116","1289.2","shape","FALSE","TRUE","America/New_York","3","33469","1840018310"
"Avon","Avon","CO","Colorado","08037","Eagle","39.6442","-106.5130","6115","283.8","shape","FALSE","TRUE","America/Denver","3","81620","1840020194"
"Edgewood","Edgewood","NM","New Mexico","35049","Santa Fe","35.1318","-106.2151","6113","41.6","shape","FALSE","TRUE","America/Denver","4","87047 87015","1840074899"
"Cherryville","Cherryville","NC","North Carolina","37071","Gaston","35.3844","-81.3781","6113","427.6","shape","FALSE","TRUE","America/New_York","3","28021","1840014589"
"Simsbury Center","Simsbury Center","CT","Connecticut","09110","Capitol","41.8808","-72.8111","6110","517.2","shape","FALSE","TRUE","America/New_York","3","06070","1840034967"
"Hellertown","Hellertown","PA","Pennsylvania","42095","Northampton","40.5812","-75.3378","6109","1798.3","shape","FALSE","TRUE","America/New_York","3","18055","1840000973"
"Ocean City","Ocean City","FL","Florida","12091","Okaloosa","30.4398","-86.6071","6108","1517.6","shape","FALSE","FALSE","America/Chicago","3","32547","1840013922"
"Harris Hill","Harris Hill","NY","New York","36029","Erie","42.9730","-78.6793","6107","583.7","shape","FALSE","FALSE","America/New_York","3","14221","1840004378"
"Independence","Independence","IA","Iowa","19019","Buchanan","42.4621","-91.9027","6106","392.1","shape","FALSE","TRUE","America/Chicago","3","50644","1840008058"
"Bridgewater Center","Bridgewater Center","NJ","New Jersey","34035","Somerset","40.6037","-74.6445","6106","404.1","shape","FALSE","FALSE","America/New_York","3","08807","1840153048"
"Little Silver","Little Silver","NJ","New Jersey","34025","Monmouth","40.3357","-74.0346","6104","869.0","shape","FALSE","TRUE","America/New_York","3","07739","1840003671"
"Morris Plains","Morris Plains","NJ","New Jersey","34027","Morris","40.8356","-74.4786","6104","922.8","shape","FALSE","TRUE","America/New_York","3","07950","1840003576"
"Everman","Everman","TX","Texas","48439","Tarrant","32.6296","-97.2827","6102","1338.0","shape","FALSE","TRUE","America/Chicago","3","76140","1840020694"
"Nolanville","Nolanville","TX","Texas","48027","Bell","31.0754","-97.6090","6102","501.4","shape","FALSE","TRUE","America/Chicago","3","76559 76513","1840020853"
"Lyman","Lyman","SC","South Carolina","45083","Spartanburg","34.9667","-82.1232","6099","355.4","shape","FALSE","TRUE","America/New_York","3","29385 29365","1840016461"
"Gas City","Gas City","IN","Indiana","18053","Grant","40.4887","-85.5944","6099","468.4","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46933 46953","1840008338"
"West Yarmouth","West Yarmouth","MA","Massachusetts","25001","Barnstable","41.6496","-70.2487","6098","352.0","shape","FALSE","FALSE","America/New_York","3","02673","1840003246"
"Woodcliff Lake","Woodcliff Lake","NJ","New Jersey","34003","Bergen","41.0253","-74.0604","6096","697.2","shape","FALSE","TRUE","America/New_York","3","07677","1840000924"
"Palmer","Palmer","AK","Alaska","02170","Matanuska-Susitna","61.5971","-149.1148","6091","463.7","shape","FALSE","TRUE","America/Anchorage","3","99645","1840023379"
"Adel","Adel","IA","Iowa","19049","Dallas","41.6101","-94.0124","6090","440.3","shape","FALSE","TRUE","America/Chicago","3","50003","1840007053"
"Rancho Calaveras","Rancho Calaveras","CA","California","06009","Calaveras","38.1248","-120.8570","6089","280.5","shape","FALSE","FALSE","America/Los_Angeles","3","95252","1840018867"
"Northville","Northville","MI","Michigan","26163","Wayne","42.4355","-83.4890","6088","1152.7","shape","FALSE","TRUE","America/Detroit","3","48167","1840003958"
"Yabucoa","Yabucoa","PR","Puerto Rico","72151","Yabucoa","18.0464","-65.8803","6082","1807.5","shape","FALSE","FALSE","America/Puerto_Rico","3","00767","1630023682"
"Elmwood","Elmwood","LA","Louisiana","22051","Jefferson","29.9554","-90.1879","6081","622.1","shape","FALSE","FALSE","America/Chicago","3","70121 70123 70001","1840031147"
"Lake City","Lake City","SC","South Carolina","45041","Florence","33.8676","-79.7534","6080","430.9","shape","FALSE","TRUE","America/New_York","3","29560","1840014715"
"West Clarkston-Highland","West Clarkston-Highland","WA","Washington","53003","Asotin","46.4017","-117.0624","6080","835.8","shape","FALSE","TRUE","America/Los_Angeles","3","99403","1840074702"
"Tarrant","Tarrant","AL","Alabama","01073","Jefferson","33.5945","-86.7685","6077","368.4","shape","FALSE","TRUE","America/Chicago","3","35217","1840015671"
"DeFuniak Springs","DeFuniak Springs","FL","Florida","12131","Walton","30.7123","-86.1208","6072","168.1","shape","FALSE","TRUE","America/Chicago","3","32433 32435","1840015011"
"Maize","Maize","KS","Kansas","20173","Sedgwick","37.7749","-97.4620","6071","239.2","shape","FALSE","TRUE","America/Chicago","3","67101 67223","1840009869"
"Bellefonte","Bellefonte","PA","Pennsylvania","42027","Centre","40.9141","-77.7683","6071","1271.0","shape","FALSE","TRUE","America/New_York","3","16823","1840000822"
"Larose","Larose","LA","Louisiana","22057","Lafourche","29.5669","-90.3751","6069","215.6","shape","FALSE","FALSE","America/Chicago","3","70373","1840014025"
"Loudon","Loudon","TN","Tennessee","47105","Loudon","35.7414","-84.3701","6069","185.3","shape","FALSE","TRUE","America/New_York","3","37774","1840016254"
"Daniels Farm","Daniels Farm","CT","Connecticut","09120","Greater Bridgeport","41.2778","-73.2022","6067","480.3","shape","FALSE","FALSE","America/New_York","3","06611","1840150351"
"Rupert","Rupert","ID","Idaho","16067","Minidoka","42.6189","-113.6740","6066","1137.6","shape","FALSE","TRUE","America/Boise","3","83350","1840020066"
"Franklin","Franklin","PA","Pennsylvania","42121","Venango","41.3936","-79.8425","6066","500.8","shape","FALSE","TRUE","America/New_York","3","16323","1840003425"
"Sheridan","Sheridan","CO","Colorado","08005","Arapahoe","39.6468","-105.0182","6062","1051.7","shape","FALSE","TRUE","America/Denver","3","80110","1840021440"
"Louisville","Louisville","MS","Mississippi","28159","Winston","33.1224","-89.0553","6061","155.0","shape","FALSE","TRUE","America/Chicago","3","39339","1840015745"
"Vandalia","Vandalia","IL","Illinois","17051","Fayette","38.9754","-89.1117","6058","287.1","shape","FALSE","TRUE","America/Chicago","3","62471","1840010693"
"Rittman","Rittman","OH","Ohio","39169","Wayne","40.9736","-81.7850","6058","371.4","shape","FALSE","TRUE","America/New_York","3","44270","1840009372"
"Cidra","Cidra","PR","Puerto Rico","72041","Cidra","18.1776","-66.1580","6056","2094.6","shape","FALSE","FALSE","America/Puerto_Rico","2","00739","1630035647"
"Slinger","Slinger","WI","Wisconsin","55131","Washington","43.3317","-88.2798","6055","426.2","shape","FALSE","TRUE","America/Chicago","3","53086","1840002828"
"North Sea","North Sea","NY","New York","36103","Suffolk","40.9330","-72.4047","6054","211.5","shape","FALSE","FALSE","America/New_York","3","11968","1840005060"
"The Village of Indian Hill","The Village of Indian Hill","OH","Ohio","39061","Hamilton","39.1916","-84.3345","6051","125.2","shape","FALSE","TRUE","America/New_York","3","45242 45243","1840034360"
"Crystal Lake","Crystal Lake","FL","Florida","12105","Polk","28.0371","-81.9064","6048","914.2","shape","FALSE","FALSE","America/New_York","3","33801","1840029030"
"Raton","Raton","NM","New Mexico","35007","Colfax","36.8849","-104.4396","6046","293.2","shape","FALSE","TRUE","America/Denver","3","87740","1840020353"
"Battlefield","Battlefield","MO","Missouri","29077","Greene","37.1194","-93.3683","6046","911.6","shape","FALSE","TRUE","America/Chicago","3","65619","1840007616"
"Bangor Base","Bangor Base","WA","Washington","53035","Kitsap","47.7226","-122.7144","6045","210.2","shape","TRUE","TRUE","America/Los_Angeles","3","98315","1840036750"
"Crafton","Crafton","PA","Pennsylvania","42003","Allegheny","40.4333","-80.0712","6044","2042.8","shape","FALSE","TRUE","America/New_York","2","15205","1840001221"
"Bridgeport","Bridgeport","TX","Texas","48497","Wise","33.2100","-97.7708","6044","297.6","shape","FALSE","TRUE","America/Chicago","3","76426","1840019384"
"Hamlet","Hamlet","NC","North Carolina","37153","Richmond","34.8892","-79.7099","6043","443.0","shape","FALSE","TRUE","America/New_York","3","28345","1840013516"
"East Farmingdale","East Farmingdale","NY","New York","36103","Suffolk","40.7367","-73.4114","6043","312.0","shape","FALSE","FALSE","America/New_York","3","11798 11735","1840034046"
"Churchville","Churchville","PA","Pennsylvania","42017","Bucks","40.1922","-74.9982","6041","728.0","shape","FALSE","FALSE","America/New_York","3","18966 18954","1840035279"
"Barnhart","Barnhart","MO","Missouri","29099","Jefferson","38.3360","-90.4046","6040","457.2","shape","FALSE","FALSE","America/Chicago","3","63012 63057","1840006237"
"Centerport","Centerport","NY","New York","36103","Suffolk","40.8951","-73.3704","6040","1054.4","shape","FALSE","FALSE","America/New_York","3","11721","1840005027"
"Pontoon Beach","Pontoon Beach","IL","Illinois","17119","Madison","38.7208","-90.0609","6039","234.1","shape","FALSE","TRUE","America/Chicago","3","62025 62040","1840012797"
"Greenwood","Greenwood","MO","Missouri","29095","Jackson","38.8508","-94.3377","6038","446.8","shape","FALSE","TRUE","America/Chicago","3","64034","1840007397"
"Brookville","Brookville","OH","Ohio","39113","Montgomery","39.8393","-84.4176","6035","608.4","shape","FALSE","TRUE","America/New_York","3","45309","1840005562"
"Solvang","Solvang","CA","California","06083","Santa Barbara","34.5935","-120.1401","6035","960.8","shape","FALSE","TRUE","America/Los_Angeles","3","93463","1840021831"
"Manchester","Manchester","WA","Washington","53035","Kitsap","47.5519","-122.5517","6033","796.8","shape","FALSE","FALSE","America/Los_Angeles","3","98366","1840017336"
"Boiling Spring Lakes","Boiling Spring Lakes","NC","North Carolina","37019","Brunswick","34.0327","-78.0685","6032","96.7","shape","FALSE","TRUE","America/New_York","3","28461","1840013635"
"Bensley","Bensley","VA","Virginia","51041","Chesterfield","37.4470","-77.4420","6032","810.2","shape","FALSE","FALSE","America/New_York","3","23234 23237","1840006408"
"Pauls Valley","Pauls Valley","OK","Oklahoma","40049","Garvin","34.7231","-97.2281","6031","279.7","shape","FALSE","TRUE","America/Chicago","3","73075","1840020479"
"Truth or Consequences","Truth or Consequences","NM","New Mexico","35051","Sierra","33.1864","-107.2589","6030","83.2","shape","FALSE","TRUE","America/Denver","3","87901 87935","1840021995"
"Somerset","Somerset","PA","Pennsylvania","42111","Somerset","40.0049","-79.0778","6030","853.3","shape","FALSE","TRUE","America/New_York","3","15501","1840003747"
"Erwin","Erwin","TN","Tennessee","47171","Unicoi","36.1456","-82.4115","6026","563.9","shape","FALSE","TRUE","America/New_York","3","37650","1840016130"
"Dickson City","Dickson City","PA","Pennsylvania","42069","Lackawanna","41.4684","-75.6358","6026","485.2","shape","FALSE","TRUE","America/New_York","3","18508 18519","1840003380"
"Eudora","Eudora","KS","Kansas","20045","Douglas","38.9345","-95.0956","6025","792.0","shape","FALSE","TRUE","America/Chicago","3","66025","1840008558"
"Port Clinton","Port Clinton","OH","Ohio","39123","Ottawa","41.5094","-82.9385","6024","1091.7","shape","FALSE","TRUE","America/New_York","3","43452","1840009257"
"North Fort Lewis","North Fort Lewis","WA","Washington","53053","Pierce","47.1222","-122.5962","6022","394.4","shape","TRUE","TRUE","America/Los_Angeles","3","98433","1840042007"
"Doolittle","Doolittle","TX","Texas","48215","Hidalgo","26.3597","-98.1167","6019","542.7","shape","FALSE","FALSE","America/Chicago","3","78542","1840037043"
"Midway","Midway","UT","Utah","49051","Wasatch","40.5183","-111.4746","6019","378.9","shape","FALSE","TRUE","America/Denver","3","84049","1840020165"
"Fruit Heights","Fruit Heights","UT","Utah","49011","Davis","41.0277","-111.9082","6018","1015.1","shape","FALSE","TRUE","America/Denver","3","84037","1840020143"
"Jamul","Jamul","CA","California","06073","San Diego","32.7184","-116.8709","6018","138.0","shape","FALSE","FALSE","America/Los_Angeles","3","91978 91935 92022","1840018021"
"Wilmore","Wilmore","KY","Kentucky","21113","Jessamine","37.8786","-84.6545","6017","466.7","shape","FALSE","TRUE","America/New_York","3","40390 40356","1840015220"
"Nazareth","Nazareth","PA","Pennsylvania","42095","Northampton","40.7400","-75.3131","6015","1465.0","shape","FALSE","TRUE","America/New_York","3","18064","1840000974"
"Buena Vista","Buena Vista","MI","Michigan","26145","Saginaw","43.4176","-83.9005","6013","580.9","shape","FALSE","FALSE","America/Detroit","3","48601","1840004228"
"Pevely","Pevely","MO","Missouri","29099","Jefferson","38.2867","-90.3988","6012","472.7","shape","FALSE","TRUE","America/Chicago","3","63070","1840009810"
"Moores Mill","Moores Mill","AL","Alabama","01089","Madison","34.8491","-86.5222","6007","170.6","shape","FALSE","FALSE","America/Chicago","3","35759 35810 35811","1840013547"
"Mulvane","Mulvane","KS","Kansas","20173","Sedgwick","37.4789","-97.2724","6003","549.3","shape","FALSE","TRUE","America/Chicago","3","67110 67120","1840008748"
"Harriman","Harriman","TN","Tennessee","47145","Roane","35.9307","-84.5602","6000","220.7","shape","FALSE","TRUE","America/New_York","3","37748","1840013385"
"Williamson","Williamson","AZ","Arizona","04025","Yavapai","34.7082","-112.5343","5999","39.8","shape","FALSE","FALSE","America/Phoenix","3","86305","1840019166"
"Hilton","Hilton","NY","New York","36055","Monroe","43.2900","-77.7925","5998","1296.4","shape","FALSE","TRUE","America/New_York","3","14468","1840004281"
"Holly","Holly","MI","Michigan","26125","Oakland","42.7987","-83.6220","5997","817.9","shape","FALSE","TRUE","America/Detroit","3","48442","1840011056"
"Alpine","Alpine","TX","Texas","48043","Brewster","30.3640","-103.6650","5997","480.9","shape","FALSE","TRUE","America/Chicago","3","79830 79832 79831","1840019580"
"East Aurora","East Aurora","NY","New York","36029","Erie","42.7667","-78.6172","5996","922.0","shape","FALSE","TRUE","America/New_York","3","14052","1840004398"
"Gardiner","Gardiner","ME","Maine","23011","Kennebec","44.1910","-69.7921","5994","147.6","shape","FALSE","TRUE","America/New_York","3","04345 04359","1840000303"
"Cumberland","Cumberland","IN","Indiana","18059","Hancock","39.7843","-85.9458","5991","823.0","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46229 46140","1840009532"
"Fort Myers Shores","Fort Myers Shores","FL","Florida","12071","Lee","26.7135","-81.7384","5990","1114.9","shape","FALSE","FALSE","America/New_York","3","33905","1840014212"
"Lewistown","Lewistown","MT","Montana","30027","Fergus","47.0514","-109.4524","5988","404.0","shape","FALSE","TRUE","America/Denver","3","59457","1840019823"
"Kingston","Kingston","TN","Tennessee","47145","Roane","35.8713","-84.4959","5987","317.1","shape","FALSE","TRUE","America/New_York","3","37763","1840014499"
"Enola","Enola","PA","Pennsylvania","42041","Cumberland","40.2908","-76.9348","5986","1436.1","shape","FALSE","FALSE","America/New_York","3","17025 17093","1840005483"
"Edna","Edna","TX","Texas","48239","Jackson","28.9757","-96.6483","5985","559.0","shape","FALSE","TRUE","America/Chicago","3","77957","1840020984"
"Kermit","Kermit","TX","Texas","48495","Winkler","31.8540","-103.0924","5984","918.2","shape","FALSE","TRUE","America/Chicago","3","79745","1840020796"
