"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Lake View","Lake View","IA","Iowa","19161","Sac","42.3046","-95.0410","920","171.0","shape","FALSE","TRUE","America/Chicago","3","51450","1840008070"
"Minersville","Minersville","UT","Utah","49001","Beaver","38.2333","-112.9602","920","163.3","shape","FALSE","TRUE","America/Denver","3","84752","1840022508"
"Roy","Roy","WA","Washington","53053","Pierce","46.9970","-122.5423","920","735.2","shape","FALSE","TRUE","America/Los_Angeles","3","98580","1840019856"
"Eden Roc","Eden Roc","HI","Hawaii","15001","Hawaii","19.4917","-155.0958","920","55.5","shape","FALSE","FALSE","Pacific/Honolulu","3","96771","1840029569"
"Glasgow","Glasgow","OR","Oregon","41011","Coos","43.4371","-124.1961","920","110.2","shape","FALSE","FALSE","America/Los_Angeles","3","97459","1840025440"
"Donnellson","Donnellson","IA","Iowa","19111","Lee","40.6453","-91.5641","920","279.1","shape","FALSE","TRUE","America/Chicago","3","52625","1840007205"
"Ector","Ector","TX","Texas","48147","Fannin","33.5793","-96.2731","920","302.4","shape","FALSE","TRUE","America/Chicago","3","75439","1840020595"
"Esperanza","Esperanza","PR","Puerto Rico","72147","Vieques","18.1021","-65.4798","920","279.4","shape","FALSE","FALSE","America/Puerto_Rico","3","00765","1630023731"
"Mayer","Mayer","AZ","Arizona","04025","Yavapai","34.4233","-112.2408","920","17.6","shape","FALSE","FALSE","America/Phoenix","3","86333","1840017848"
"Benítez","Benitez","PR","Puerto Rico","72029","Canóvanas","18.2726","-65.8788","920","1228.9","shape","FALSE","FALSE","America/Puerto_Rico","3","00729","1630035475"
"Sunol","Sunol","CA","California","06001","Alameda","37.5900","-121.8847","920","12.6","shape","FALSE","FALSE","America/Los_Angeles","3","94586","1840018915"
"Ridgeside","Ridgeside","TN","Tennessee","47065","Hamilton","35.0349","-85.2470","919","1160.9","shape","FALSE","TRUE","America/New_York","3","37411","1840014572"
"Cedar Crest","Cedar Crest","NM","New Mexico","35001","Bernalillo","35.1114","-106.3802","919","113.5","shape","FALSE","FALSE","America/Denver","3","87008","1840017876"
"Meredosia","Meredosia","IL","Illinois","17137","Morgan","39.8308","-90.5569","919","410.6","shape","FALSE","TRUE","America/Chicago","3","62665","1840012513"
"Elwood","Elwood","NJ","New Jersey","34001","Atlantic","39.5731","-74.7148","919","111.2","shape","FALSE","FALSE","America/New_York","3","08215 08217 08037","1840005594"
"Ulm","Ulm","MT","Montana","30013","Cascade","47.4197","-111.5252","919","17.5","shape","FALSE","FALSE","America/Denver","3","59404 59485","1840018429"
"Sanbornville","Sanbornville","NH","New Hampshire","33003","Carroll","43.5525","-71.0297","919","219.9","shape","FALSE","FALSE","America/New_York","3","03872","1840026135"
"Big Point","Big Point","MS","Mississippi","28059","Jackson","30.5905","-88.4846","918","120.6","shape","FALSE","FALSE","America/Chicago","3","39562","1840013933"
"Coleman","Coleman","FL","Florida","12119","Sumter","28.8028","-82.0707","918","158.2","shape","FALSE","TRUE","America/New_York","3","33521","1840015087"
"Beaver","Beaver","WV","West Virginia","54081","Raleigh","37.7356","-81.1500","918","81.4","shape","FALSE","FALSE","America/New_York","3","25813","1840006344"
"East Mountain","East Mountain","TX","Texas","48459","Upshur","32.6008","-94.8525","918","167.5","shape","FALSE","TRUE","America/Chicago","3","75604 75647 75645","1840020730"
"Vineyard Lake","Vineyard Lake","MI","Michigan","26075","Jackson","42.0868","-84.2102","918","138.3","shape","FALSE","TRUE","America/Detroit","4","49230","1840039593"
"Fabrica","Fabrica","TX","Texas","48323","Maverick","28.7446","-100.4934","918","1479.9","shape","FALSE","TRUE","America/Chicago","3","78852","1840042587"
"Shalimar","Shalimar","FL","Florida","12091","Okaloosa","30.4435","-86.5830","918","918.0","shape","FALSE","TRUE","America/Chicago","3","32579","1840018212"
"Merryville","Merryville","LA","Louisiana","22011","Beauregard","30.7571","-93.5246","918","36.2","shape","FALSE","TRUE","America/Chicago","3","70653","1840017169"
"Lake Michigan Beach","Lake Michigan Beach","MI","Michigan","26021","Berrien","42.2127","-86.3760","918","92.4","shape","FALSE","FALSE","America/Detroit","3","49038","1840004698"
"Downsville","Downsville","MD","Maryland","24043","Washington","39.5549","-77.8016","918","567.4","shape","FALSE","FALSE","America/New_York","3","21795","1840024396"
"Oscoda","Oscoda","MI","Michigan","26069","Iosco","44.4250","-83.3339","918","407.2","shape","FALSE","FALSE","America/Detroit","3","48750","1840004094"
"Sugar Notch","Sugar Notch","PA","Pennsylvania","42079","Luzerne","41.1939","-75.9312","917","356.4","shape","FALSE","TRUE","America/New_York","3","18706","1840000770"
"Punaluu","Punaluu","HI","Hawaii","15003","Honolulu","21.5810","-157.8901","917","221.5","shape","FALSE","FALSE","Pacific/Honolulu","3","96717","1840137106"
"Orangeville","Orangeville","IL","Illinois","17177","Stephenson","42.4659","-89.6469","917","522.5","shape","FALSE","TRUE","America/Chicago","3","61060","1840011117"
"Luttrell","Luttrell","TN","Tennessee","47173","Union","36.2096","-83.7485","917","90.1","shape","FALSE","TRUE","America/New_York","3","37779","1840016095"
"Alhambra Valley","Alhambra Valley","CA","California","06013","Contra Costa","37.9668","-122.1361","917","219.3","shape","FALSE","TRUE","America/Los_Angeles","3","94553","1840075603"
"Dyer","Dyer","AR","Arkansas","05033","Crawford","35.4944","-94.1388","917","120.4","shape","FALSE","TRUE","America/Chicago","3","72921 72935","1840013421"
"Deerfield","Deerfield","MI","Michigan","26091","Lenawee","41.8901","-83.7790","917","374.0","shape","FALSE","TRUE","America/Detroit","3","49238","1840011373"
"Haxtun","Haxtun","CO","Colorado","08095","Phillips","40.6420","-102.6297","917","594.7","shape","FALSE","TRUE","America/Denver","3","80731","1840021393"
"East Newnan","East Newnan","GA","Georgia","13077","Coweta","33.3461","-84.7763","917","125.3","shape","FALSE","FALSE","America/New_York","3","30263","1840013097"
"Rison","Rison","AR","Arkansas","05025","Cleveland","33.9599","-92.1936","917","108.1","shape","FALSE","TRUE","America/Chicago","3","71665","1840014761"
"Red Cloud","Red Cloud","NE","Nebraska","31181","Webster","40.0864","-98.5222","917","344.6","shape","FALSE","TRUE","America/Chicago","3","68970","1840009445"
"Madison","Madison","KS","Kansas","20073","Greenwood","38.1336","-96.1372","917","606.3","shape","FALSE","TRUE","America/Chicago","3","66860","1840009760"
"Addison","Addison","WV","West Virginia","54101","Webster","38.4782","-80.4082","917","785.8","shape","FALSE","TRUE","America/New_York","3","26288","1840073748"
"West Marion","West Marion","NC","North Carolina","37111","McDowell","35.6525","-82.0191","916","238.3","shape","FALSE","FALSE","America/New_York","3","28752","1840013397"
"Glenmoore","Glenmoore","PA","Pennsylvania","42029","Chester","40.0868","-75.7820","916","265.6","shape","FALSE","FALSE","America/New_York","3","19343","1840034991"
"Decaturville","Decaturville","TN","Tennessee","47039","Decatur","35.5819","-88.1195","916","214.1","shape","FALSE","TRUE","America/Chicago","3","38329","1840016272"
"Doniphan","Doniphan","NE","Nebraska","31079","Hall","40.7742","-98.3708","916","714.7","shape","FALSE","TRUE","America/Chicago","3","68832","1840011826"
"Philadelphia","Philadelphia","TN","Tennessee","47105","Loudon","35.6791","-84.3999","916","227.4","shape","FALSE","TRUE","America/New_York","3","37846","1840014513"
"Amelia Court House","Amelia Court House","VA","Virginia","51007","Amelia","37.3367","-77.9882","916","93.9","shape","FALSE","FALSE","America/New_York","3","23002","1840026850"
"North","North","SC","South Carolina","45075","Orangeburg","33.6164","-81.1030","916","409.3","shape","FALSE","TRUE","America/New_York","3","29112","1840016827"
"Krotz Springs","Krotz Springs","LA","Louisiana","22097","St. Landry","30.5323","-91.7518","915","204.5","shape","FALSE","TRUE","America/Chicago","3","70750 71353","1840017170"
"Lomas","Lomas","PR","Puerto Rico","72029","Canóvanas","18.2688","-65.9096","915","1038.6","shape","FALSE","FALSE","America/Puerto_Rico","3","00729","1630035509"
"Stockton","Stockton","UT","Utah","49045","Tooele","40.4496","-112.3672","915","209.8","shape","FALSE","TRUE","America/Denver","3","84071","1840022394"
"Loreauville","Loreauville","LA","Louisiana","22045","Iberia","30.0602","-91.7378","915","792.7","shape","FALSE","TRUE","America/Chicago","3","70552","1840018258"
"Philipsburg","Philipsburg","MT","Montana","30039","Granite","46.3324","-113.2960","914","415.0","shape","FALSE","TRUE","America/Denver","3","59858","1840022320"
"White Deer","White Deer","TX","Texas","48065","Carson","35.4332","-101.1751","914","202.8","shape","FALSE","TRUE","America/Chicago","3","79097","1840022747"
"Coon Valley","Coon Valley","WI","Wisconsin","55123","Vernon","43.7024","-91.0112","914","316.7","shape","FALSE","TRUE","America/Chicago","3","54623","1840002694"
"Toksook Bay","Toksook Bay","AK","Alaska","02050","Bethel","60.5333","-165.1557","914","12.3","shape","FALSE","TRUE","America/Nome","3","99637","1840023342"
"Scottsmoor","Scottsmoor","FL","Florida","12009","Brevard","28.7680","-80.8710","914","304.2","shape","FALSE","FALSE","America/New_York","3","32775 32754","1840028774"
"North Haven","North Haven","NY","New York","36103","Suffolk","41.0230","-72.3140","913","132.8","shape","FALSE","TRUE","America/New_York","3","11963","1840005125"
"Pleasant View Village","Pleasant View Village","IN","Indiana","18005","Bartholomew","39.3337","-85.9736","913","197.4","point","FALSE","FALSE","America/Indiana/Indianapolis","4","46124","1840055421"
"West Point","West Point","IA","Iowa","19111","Lee","40.7145","-91.4527","913","554.5","shape","FALSE","TRUE","America/Chicago","3","52656","1840010373"
"Lebec","Lebec","CA","California","06029","Kern","34.8450","-118.8992","913","23.0","shape","FALSE","FALSE","America/Los_Angeles","3","93243","1840017826"
"Kanawha","Kanawha","IA","Iowa","19081","Hancock","42.9342","-93.7932","912","177.6","shape","FALSE","TRUE","America/Chicago","3","50447","1840007988"
"Tonasket","Tonasket","WA","Washington","53047","Okanogan","48.7075","-119.4409","912","373.0","shape","FALSE","TRUE","America/Los_Angeles","3","98855","1840021057"
"Canon","Canon","GA","Georgia","13119","Franklin","34.3455","-83.1107","912","112.8","shape","FALSE","TRUE","America/New_York","3","30520","1840014689"
"La Vina","La Vina","CA","California","06039","Madera","36.8798","-120.1149","912","364.7","shape","FALSE","FALSE","America/Los_Angeles","3","93637","1840026813"
"Bessemer","Bessemer","PA","Pennsylvania","42073","Lawrence","40.9756","-80.4878","912","212.9","shape","FALSE","TRUE","America/New_York","3","16112","1840003568"
"Grandfield","Grandfield","OK","Oklahoma","40141","Tillman","34.2306","-98.6875","912","422.0","shape","FALSE","TRUE","America/Chicago","3","73546","1840020528"
"Morristown","Morristown","MN","Minnesota","27131","Rice","44.2239","-93.4445","912","308.9","shape","FALSE","TRUE","America/Chicago","3","55052","1840007892"
"Mossyrock","Mossyrock","WA","Washington","53041","Lewis","46.5305","-122.4887","911","511.6","shape","FALSE","TRUE","America/Los_Angeles","3","98564","1840019883"
"Seneca","Seneca","PA","Pennsylvania","42121","Venango","41.3770","-79.7073","911","156.5","shape","FALSE","FALSE","America/New_York","3","16346","1840004886"
"Stockertown","Stockertown","PA","Pennsylvania","42095","Northampton","40.7547","-75.2627","911","362.8","shape","FALSE","TRUE","America/New_York","3","18083 18040 18045","1840000980"
"Patoka","Patoka","IN","Indiana","18051","Gibson","38.4008","-87.5874","911","295.0","shape","FALSE","TRUE","America/Chicago","3","47666","1840009804"
"Walthill","Walthill","NE","Nebraska","31173","Thurston","42.1489","-96.4929","911","822.4","shape","FALSE","TRUE","America/Chicago","3","68067","1840011222"
"Niederwald","Niederwald","TX","Texas","48209","Hays","30.0038","-97.7532","911","95.9","shape","FALSE","TRUE","America/Chicago","3","78640","1840020906"
"Akutan","Akutan","AK","Alaska","02013","Aleutians East","54.1594","-165.7328","911","5.3","shape","FALSE","TRUE","America/Nome","3","99553","1840023265"
"Bloomsdale","Bloomsdale","MO","Missouri","29186","Ste. Genevieve","38.0146","-90.2213","911","216.1","shape","FALSE","TRUE","America/Chicago","3","63627","1840007544"
"Lompico","Lompico","CA","California","06087","Santa Cruz","37.1100","-122.0523","911","104.1","shape","FALSE","FALSE","America/Los_Angeles","3","95018","1840024795"
"Dickeyville","Dickeyville","WI","Wisconsin","55043","Grant","42.6246","-90.5914","911","347.6","shape","FALSE","TRUE","America/Chicago","3","53807 53808","1840002975"
"Otisville","Otisville","MI","Michigan","26049","Genesee","43.1661","-83.5247","910","398.9","shape","FALSE","TRUE","America/Detroit","3","48463","1840011009"
"Walhalla","Walhalla","ND","North Dakota","38067","Pembina","48.9211","-97.9176","910","339.3","shape","FALSE","TRUE","America/Chicago","3","58282","1840001859"
"Mansfield","Mansfield","IL","Illinois","17147","Piatt","40.2125","-88.5084","910","692.2","shape","FALSE","TRUE","America/Chicago","3","61854","1840012323"
"Plantersville","Plantersville","MS","Mississippi","28081","Lee","34.2103","-88.6655","910","167.9","shape","FALSE","TRUE","America/Chicago","3","38862","1840016650"
"Gary","Gary","WV","West Virginia","54047","McDowell","37.3619","-81.5415","910","417.9","shape","FALSE","TRUE","America/New_York","3","24830 24888 24836","1840006419"
"South Lansing","South Lansing","NY","New York","36109","Tompkins","42.5369","-76.4968","910","127.3","shape","FALSE","FALSE","America/New_York","3","14882","1840149111"
"Eureka","Eureka","SD","South Dakota","46089","McPherson","45.7707","-99.6207","910","376.6","shape","FALSE","TRUE","America/Chicago","3","57437","1840002024"
"Benton","Benton","KS","Kansas","20015","Butler","37.7882","-97.1078","909","251.1","shape","FALSE","TRUE","America/Chicago","3","67017","1840007547"
"New Holland","New Holland","OH","Ohio","39129","Pickaway","39.5544","-83.2595","909","179.3","shape","FALSE","TRUE","America/New_York","3","43145","1840012555"
"Odell","Odell","IL","Illinois","17105","Livingston","41.0023","-88.5230","909","326.0","shape","FALSE","TRUE","America/Chicago","3","60460","1840011787"
"Teton","Teton","ID","Idaho","16043","Fremont","43.8871","-111.6723","909","509.1","shape","FALSE","TRUE","America/Boise","3","83451","1840021256"
"New Bloomfield","New Bloomfield","MO","Missouri","29027","Callaway","38.7168","-92.0915","909","227.1","shape","FALSE","TRUE","America/Chicago","3","65063","1840008561"
"Crystal","Crystal","MI","Michigan","26117","Montcalm","43.2642","-84.9276","909","127.1","shape","FALSE","FALSE","America/Detroit","3","48818","1840070648"
"Lynn","Lynn","AL","Alabama","01133","Winston","34.0548","-87.5555","908","32.9","shape","FALSE","TRUE","America/Chicago","3","35565 35575","1840016709"
"Deer River","Deer River","MN","Minnesota","27061","Itasca","47.3391","-93.7929","908","232.4","shape","FALSE","TRUE","America/Chicago","3","56636","1840006614"
"Stamping Ground","Stamping Ground","KY","Kentucky","21209","Scott","38.2697","-84.6831","908","596.5","shape","FALSE","TRUE","America/New_York","3","40379","1840015190"
"Archer","Archer","FL","Florida","12001","Alachua","29.5400","-82.5186","908","38.4","shape","FALSE","TRUE","America/New_York","3","32618","1840014021"
"Pleasant Hill","Pleasant Hill","IL","Illinois","17149","Pike","39.4432","-90.8730","908","458.1","shape","FALSE","TRUE","America/Chicago","3","62366","1840012540"
"Bechtelsville","Bechtelsville","PA","Pennsylvania","42011","Berks","40.3710","-75.6307","907","663.9","shape","FALSE","TRUE","America/New_York","3","19505","1840001170"
"Crofton","Crofton","NE","Nebraska","31107","Knox","42.7315","-97.4986","907","547.5","shape","FALSE","TRUE","America/Chicago","3","68730","1840002459"
"Seelyville","Seelyville","IN","Indiana","18167","Vigo","39.4936","-87.2667","907","394.5","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47803 47878","1840010621"
"Essex","Essex","IA","Iowa","19145","Page","40.8327","-95.3038","907","232.8","shape","FALSE","TRUE","America/Chicago","3","51638","1840008298"
"Butte des Morts","Butte des Morts","WI","Wisconsin","55139","Winnebago","44.1058","-88.6564","907","283.7","shape","FALSE","FALSE","America/Chicago","3","54927 54986 54904","1840025388"
"Tomás de Castro","Tomas de Castro","PR","Puerto Rico","72025","Caguas","18.1840","-66.0186","907","896.0","shape","FALSE","FALSE","America/Puerto_Rico","3","00725","1630126854"
"Aplington","Aplington","IA","Iowa","19023","Butler","42.5819","-92.8835","907","476.7","shape","FALSE","TRUE","America/Chicago","3","50604","1840006914"
"Teton Village","Teton Village","WY","Wyoming","56039","Teton","43.5907","-110.8419","906","60.9","shape","FALSE","FALSE","America/Denver","3","83025","1840018613"
"Hubbard Lake","Hubbard Lake","MI","Michigan","26001","Alcona","44.8108","-83.5605","906","40.0","shape","FALSE","FALSE","America/Detroit","3","49747 48762","1840133994"
"Seligman","Seligman","MO","Missouri","29009","Barry","36.5231","-93.9387","906","280.6","shape","FALSE","TRUE","America/Chicago","3","65745","1840009934"
"Knoxville","Knoxville","PA","Pennsylvania","42117","Tioga","41.9605","-77.4379","906","563.9","shape","FALSE","TRUE","America/New_York","3","16928","1840003298"
"Wedowee","Wedowee","AL","Alabama","01111","Randolph","33.3078","-85.4864","906","100.1","shape","FALSE","TRUE","America/Chicago","4","36278","1840005602"
"Goodfield","Goodfield","IL","Illinois","17203","Woodford","40.6266","-89.2688","906","207.7","shape","FALSE","TRUE","America/Chicago","3","61742","1840011940"
"East Butler","East Butler","PA","Pennsylvania","42019","Butler","40.8788","-79.8473","906","335.5","shape","FALSE","TRUE","America/New_York","3","16002 16001 16029","1840000862"
"East Conemaugh","East Conemaugh","PA","Pennsylvania","42021","Cambria","40.3476","-78.8861","906","1196.7","shape","FALSE","TRUE","America/New_York","3","15909","1840001108"
"Hot Sulphur Springs","Hot Sulphur Springs","CO","Colorado","08049","Grand","40.0748","-106.1032","906","454.8","shape","FALSE","TRUE","America/Denver","3","80451","1840021409"
"Sunrise Beach Village","Sunrise Beach Village","TX","Texas","48299","Llano","30.5862","-98.4187","905","207.0","shape","FALSE","TRUE","America/Chicago","3","78643","1840022164"
"Greers Ferry","Greers Ferry","AR","Arkansas","05023","Cleburne","35.5674","-92.1688","905","48.4","shape","FALSE","TRUE","America/Chicago","3","72067","1840013424"
"Merrill","Merrill","OR","Oregon","41035","Klamath","42.0260","-121.6008","905","761.3","shape","FALSE","TRUE","America/Los_Angeles","3","97633","1840020053"
"Deer Trail","Deer Trail","CO","Colorado","08005","Arapahoe","39.6154","-104.0434","904","277.4","shape","FALSE","TRUE","America/Denver","3","80105","1840021441"
"Pinesdale","Pinesdale","MT","Montana","30081","Ravalli","46.3339","-114.2232","904","269.2","shape","FALSE","TRUE","America/Denver","3","59841","1840022323"
"Altamont","Altamont","TN","Tennessee","47061","Grundy","35.4325","-85.7433","904","17.6","shape","FALSE","TRUE","America/Chicago","3","37301 37305","1840015431"
"Virginia City","Virginia City","NV","Nevada","32029","Storey","39.3074","-119.6483","904","402.7","shape","FALSE","FALSE","America/Los_Angeles","3","89440","1840026641"
"St. Jo","St. Jo","TX","Texas","48337","Montague","33.6950","-97.5231","904","324.3","shape","FALSE","TRUE","America/Chicago","3","76265","1840021949"
"Rib Lake","Rib Lake","WI","Wisconsin","55119","Taylor","45.3195","-90.2030","903","200.1","shape","FALSE","TRUE","America/Chicago","3","54470","1840001572"
"Callender Lake","Callender Lake","TX","Texas","48467","Van Zandt","32.3675","-95.6983","903","84.4","shape","FALSE","TRUE","America/Chicago","4","75778","1840042520"
"Mooresburg","Mooresburg","TN","Tennessee","47073","Hawkins","36.3531","-83.2362","903","92.1","shape","FALSE","FALSE","America/New_York","3","37811","1840025758"
"Hartrandt","Hartrandt","WY","Wyoming","56025","Natrona","42.8836","-106.3492","903","223.4","shape","FALSE","FALSE","America/Denver","3","82601","1840038429"
"Cuba","Cuba","IL","Illinois","17057","Fulton","40.4936","-90.1933","903","641.9","shape","FALSE","TRUE","America/Chicago","3","61427","1840007211"
"Lake Colorado City","Lake Colorado City","TX","Texas","48335","Mitchell","32.3491","-100.9375","903","44.9","shape","FALSE","TRUE","America/Chicago","4","79512","1840042593"
"Edwards","Edwards","MS","Mississippi","28049","Hinds","32.3326","-90.6055","903","210.0","shape","FALSE","TRUE","America/Chicago","3","39066","1840016991"
"Grand Isle","Grand Isle","LA","Louisiana","22051","Jefferson","29.2135","-90.0308","903","54.4","shape","FALSE","TRUE","America/Chicago","3","70358","1840017205"
"St. Charles","St. Charles","IA","Iowa","19121","Madison","41.2872","-93.8075","903","561.2","shape","FALSE","TRUE","America/Chicago","3","50240","1840009290"
"Quinter","Quinter","KS","Kansas","20063","Gove","39.0666","-100.2347","902","346.4","shape","FALSE","TRUE","America/Chicago","3","67752","1840009702"
"Central","Central","UT","Utah","49053","Washington","37.4150","-113.6262","902","138.4","shape","FALSE","FALSE","America/Denver","3","84722","1840026838"
"Edon","Edon","OH","Ohio","39171","Williams","41.5562","-84.7693","902","317.6","shape","FALSE","TRUE","America/New_York","3","43518","1840011521"
"Hernandez","Hernandez","NM","New Mexico","35039","Rio Arriba","36.0567","-106.1185","902","205.4","shape","FALSE","FALSE","America/Denver","3","87537","1840024833"
"Arnold","Arnold","NE","Nebraska","31041","Custer","41.4231","-100.1936","901","519.4","shape","FALSE","TRUE","America/Chicago","3","69120","1840011467"
"Bethel Springs","Bethel Springs","TN","Tennessee","47109","McNairy","35.2342","-88.6131","901","155.8","shape","FALSE","TRUE","America/Chicago","3","38315","1840015463"
"Newton","Newton","UT","Utah","49005","Cache","41.8612","-111.9909","901","404.6","shape","FALSE","TRUE","America/Denver","3","84327","1840022375"
"Misericordia University","Misericordia University","PA","Pennsylvania","42079","Luzerne","41.3460","-75.9710","901","1664.0","shape","FALSE","FALSE","America/New_York","3","18612","1840146952"
"Benton","Benton","WI","Wisconsin","55065","Lafayette","42.5700","-90.3835","901","412.7","shape","FALSE","TRUE","America/Chicago","3","53803","1840003096"
"Mazeppa","Mazeppa","MN","Minnesota","27157","Wabasha","44.2737","-92.5403","901","321.3","shape","FALSE","TRUE","America/Chicago","3","55956","1840007899"
"Montezuma","Montezuma","IN","Indiana","18121","Parke","39.7911","-87.3694","900","573.1","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47862","1840009524"
"Winfall","Winfall","NC","North Carolina","37143","Perquimans","36.2105","-76.4548","900","150.6","shape","FALSE","TRUE","America/New_York","3","27944 27985","1840016100"
"Nickerson","Nickerson","KS","Kansas","20155","Reno","38.1488","-98.0883","900","268.3","shape","FALSE","TRUE","America/Chicago","3","67561","1840003847"
"Falls City","Falls City","TX","Texas","48255","Karnes","28.9822","-98.0217","900","389.5","shape","FALSE","TRUE","America/Chicago","3","78113","1840020991"
"North Gate","North Gate","CA","California","06013","Contra Costa","37.9055","-121.9978","900","472.6","shape","FALSE","TRUE","America/Los_Angeles","3","94598","1840075981"
"Blowing Rock","Blowing Rock","NC","North Carolina","37189","Watauga","36.1298","-81.6706","900","107.2","shape","FALSE","TRUE","America/New_York","3","28605","1840015309"
"Argenta","Argenta","IL","Illinois","17115","Macon","39.9855","-88.8197","900","532.2","shape","FALSE","TRUE","America/Chicago","3","62501","1840012424"
"Roseboro","Roseboro","NC","North Carolina","37163","Sampson","34.9551","-78.5137","900","240.2","shape","FALSE","TRUE","America/New_York","3","28382","1840017873"
"Pembroke","Pembroke","KY","Kentucky","21047","Christian","36.7752","-87.3580","900","312.9","shape","FALSE","TRUE","America/Chicago","3","42266","1840014398"
"New Washington","New Washington","OH","Ohio","39033","Crawford","40.9604","-82.8547","900","259.5","shape","FALSE","TRUE","America/New_York","3","44854","1840011872"
"Hayneville","Hayneville","AL","Alabama","01085","Lowndes","32.1822","-86.5787","900","186.7","shape","FALSE","TRUE","America/Chicago","4","36040","1840003774"
"Bell Hill","Bell Hill","WA","Washington","53009","Clallam","48.0550","-123.0869","900","131.1","shape","FALSE","FALSE","America/Los_Angeles","3","98382","1840037847"
"Browerville","Browerville","MN","Minnesota","27153","Todd","46.0805","-94.8645","899","318.8","shape","FALSE","TRUE","America/Chicago","3","56438","1840004006"
"Horatio","Horatio","AR","Arkansas","05133","Sevier","33.9410","-94.3554","899","194.5","shape","FALSE","TRUE","America/Chicago","3","71842","1840014736"
"McConnell","McConnell","WV","West Virginia","54045","Logan","37.8282","-81.9652","899","194.5","shape","FALSE","FALSE","America/New_York","3","25646","1840038271"
"Zia Pueblo","Zia Pueblo","NM","New Mexico","35043","Sandoval","35.5200","-106.7149","899","12.8","shape","FALSE","FALSE","America/Denver","3","87053","1840019071"
"Knox City","Knox City","TX","Texas","48275","Knox","33.4176","-99.8158","898","416.1","shape","FALSE","TRUE","America/Chicago","3","79529","1840021976"
"Log Cabin","Log Cabin","TX","Texas","48213","Henderson","32.2230","-96.0223","898","331.3","shape","FALSE","TRUE","America/Chicago","3","75148","1840020773"
"Ocean View","Ocean View","NJ","New Jersey","34009","Cape May","39.1932","-74.7373","898","119.3","shape","FALSE","FALSE","America/New_York","3","08230","1840081150"
"Merrill","Merrill","MI","Michigan","26145","Saginaw","43.4091","-84.3345","898","499.1","shape","FALSE","TRUE","America/Detroit","3","48637","1840010985"
"Aurora","Aurora","UT","Utah","49041","Sevier","38.9202","-111.9335","898","374.4","shape","FALSE","TRUE","America/Denver","3","84620","1840018832"
"Seabeck","Seabeck","WA","Washington","53035","Kitsap","47.6436","-122.8222","898","104.4","shape","FALSE","FALSE","America/Los_Angeles","3","98380","1840023799"
"Oakman","Oakman","AL","Alabama","01127","Walker","33.7141","-87.3890","898","112.5","shape","FALSE","TRUE","America/Chicago","3","35579","1840016769"
"Spring Ridge","Spring Ridge","PA","Pennsylvania","42011","Berks","40.3533","-75.9892","898","383.6","shape","FALSE","FALSE","America/New_York","3","19610","1840035415"
"Hastings","Hastings","FL","Florida","12109","St. Johns","29.7145","-81.4990","898","107.0","shape","FALSE","FALSE","America/New_York","3","32145","1840017203"
"Gibson","Gibson","GA","Georgia","13125","Glascock","33.2334","-82.5959","898","338.4","shape","FALSE","TRUE","America/New_York","3","30810","1840013779"
"Port Orford","Port Orford","OR","Oregon","41015","Curry","42.7497","-124.4973","897","222.2","shape","FALSE","TRUE","America/Los_Angeles","3","97465","1840020079"
"La Fontaine","La Fontaine","IN","Indiana","18169","Wabash","40.6739","-85.7222","897","566.7","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46940","1840009358"
"New Waterford","New Waterford","OH","Ohio","39029","Columbiana","40.8478","-80.6188","897","382.4","shape","FALSE","TRUE","America/New_York","3","44445","1840011935"
"Doerun","Doerun","GA","Georgia","13071","Colquitt","31.3218","-83.9170","897","269.6","shape","FALSE","TRUE","America/New_York","3","31744","1840014976"
"Scranton","Scranton","SC","South Carolina","45041","Florence","33.9174","-79.7441","897","437.1","shape","FALSE","TRUE","America/New_York","3","29591","1840017961"
"Bath","Bath","WV","West Virginia","54065","Morgan","39.6247","-78.2275","897","744.8","shape","FALSE","TRUE","America/New_York","3","25411","1840073280"
"Wilroads Gardens","Wilroads Gardens","KS","Kansas","20057","Ford","37.7153","-99.9269","897","153.7","shape","FALSE","FALSE","America/Chicago","3","67801","1840030179"
"Quinby","Quinby","SC","South Carolina","45041","Florence","34.2282","-79.7357","897","265.0","shape","FALSE","TRUE","America/New_York","3","29506","1840017960"
"Henry Fork","Henry Fork","VA","Virginia","51067","Franklin","36.9679","-79.8710","897","127.3","shape","FALSE","FALSE","America/New_York","3","24151","1840026877"
"Fowlkes","Fowlkes","TN","Tennessee","47045","Dyer","35.9720","-89.3880","897","165.5","shape","FALSE","FALSE","America/Chicago","3","38024","1840036041"
"Wamac","Wamac","IL","Illinois","17189","Washington","38.4973","-89.1457","896","244.5","shape","FALSE","TRUE","America/Chicago","3","62801","1840010758"
"Rushmere","Rushmere","VA","Virginia","51093","Isle of Wight","37.0787","-76.6778","896","35.3","shape","FALSE","FALSE","America/New_York","3","23430","1840006486"
"Newellton","Newellton","LA","Louisiana","22107","Tensas","32.0724","-91.2392","896","455.7","shape","FALSE","TRUE","America/Chicago","3","71357","1840017028"
