"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Locust Grove","Locust Grove","OK","Oklahoma","40097","Mayes","36.1982","-95.1689","1424","301.6","shape","FALSE","TRUE","America/Chicago","3","74352","1840021663"
"West Hills","West Hills","PA","Pennsylvania","42005","Armstrong","40.8291","-79.5452","1424","168.7","shape","FALSE","FALSE","America/New_York","3","16201","1840035386"
"Rainelle","Rainelle","WV","West Virginia","54025","Greenbrier","37.9678","-80.7718","1424","494.0","shape","FALSE","TRUE","America/New_York","3","25962","1840006290"
"Springmont","Springmont","PA","Pennsylvania","42011","Berks","40.3274","-76.0042","1424","1420.8","shape","FALSE","FALSE","America/New_York","3","19609","1840035206"
"Nebo","Nebo","NC","North Carolina","37111","McDowell","35.7106","-81.9180","1423","103.7","shape","FALSE","FALSE","America/New_York","3","28761","1840142225"
"Burkesville","Burkesville","KY","Kentucky","21057","Cumberland","36.7906","-85.3675","1423","213.4","shape","FALSE","TRUE","America/Chicago","3","42717","1840013288"
"Deadwood","Deadwood","SD","South Dakota","46081","Lawrence","44.3871","-103.7207","1423","111.5","shape","FALSE","TRUE","America/Denver","3","57754 57732","1840000312"
"Niagara","Niagara","WI","Wisconsin","55075","Marinette","45.7801","-87.9991","1423","198.9","shape","FALSE","TRUE","America/Menominee","3","54151","1840003931"
"Georgiana","Georgiana","AL","Alabama","01013","Butler","31.6391","-86.7468","1423","88.1","shape","FALSE","TRUE","America/Chicago","4","36033","1840003191"
"Falkville","Falkville","AL","Alabama","01103","Morgan","34.3793","-86.9086","1422","145.3","shape","FALSE","TRUE","America/Chicago","4","35622","1840002079"
"Lakeshire","Lakeshire","MO","Missouri","29189","St. Louis","38.5400","-90.3384","1422","2166.3","shape","FALSE","TRUE","America/Chicago","2","63123","1840008600"
"Taos Pueblo","Taos Pueblo","NM","New Mexico","35055","Taos","36.4657","-105.5634","1422","35.2","shape","FALSE","FALSE","America/Denver","3","87571","1840019014"
"Purdy","Purdy","WA","Washington","53053","Pierce","47.3934","-122.6117","1422","228.1","shape","FALSE","FALSE","America/Los_Angeles","3","98332","1840023838"
"La Honda","La Honda","CA","California","06081","San Mateo","37.3182","-122.2651","1422","129.0","shape","FALSE","FALSE","America/Los_Angeles","3","94020 94062","1840026827"
"Bratenahl","Bratenahl","OH","Ohio","39035","Cuyahoga","41.5538","-81.6055","1422","534.7","shape","FALSE","TRUE","America/New_York","3","44108","1840000589"
"Newark","Newark","AR","Arkansas","05063","Independence","35.7076","-91.4434","1421","333.6","shape","FALSE","TRUE","America/Chicago","3","72562","1840014511"
"William Paterson University of New Jersey","William Paterson University of New Jersey","NJ","New Jersey","34031","Passaic","40.9478","-74.1989","1421","2168.6","shape","FALSE","FALSE","America/New_York","2","07470","1840146685"
"Montgomery","Montgomery","PA","Pennsylvania","42081","Lycoming","41.1710","-76.8738","1421","1003.7","shape","FALSE","TRUE","America/New_York","3","17752","1840000631"
"New Rockford","New Rockford","ND","North Dakota","38027","Eddy","47.6798","-99.1377","1421","319.3","shape","FALSE","TRUE","America/Chicago","3","58356","1840000115"
"Haven","Haven","KS","Kansas","20155","Reno","37.9016","-97.7831","1421","706.3","shape","FALSE","TRUE","America/Chicago","3","67543","1840007540"
"Minneota","Minneota","MN","Minnesota","27083","Lyon","44.5625","-95.9827","1420","377.7","shape","FALSE","TRUE","America/Chicago","3","56264","1840007880"
"East Canton","East Canton","OH","Ohio","39151","Stark","40.7889","-81.2850","1420","457.3","shape","FALSE","TRUE","America/New_York","3","44730","1840011913"
"North Bennington","North Bennington","VT","Vermont","50003","Bennington","42.9240","-73.2411","1420","292.8","shape","FALSE","TRUE","America/New_York","3","05257","1840004301"
"Alum Creek","Alum Creek","WV","West Virginia","54043","Lincoln","38.2875","-81.8330","1420","53.7","shape","FALSE","FALSE","America/New_York","3","25202 25003","1840006188"
"Big Bass Lake","Big Bass Lake","PA","Pennsylvania","42069","Lackawanna","41.2525","-75.4795","1420","132.7","shape","FALSE","FALSE","America/New_York","3","18424","1840035449"
"Halsey","Halsey","OR","Oregon","41043","Linn","44.3827","-123.1110","1419","978.1","shape","FALSE","TRUE","America/Los_Angeles","3","97348","1840019989"
"Cibecue","Cibecue","AZ","Arizona","04017","Navajo","34.0332","-110.4854","1419","91.8","shape","FALSE","FALSE","America/Phoenix","3","85911","1840017654"
"Kemp","Kemp","TX","Texas","48257","Kaufman","32.4351","-96.2240","1419","240.8","shape","FALSE","TRUE","America/Chicago","3","75143","1840022067"
"Harwich Center","Harwich Center","MA","Massachusetts","25001","Barnstable","41.6923","-70.0694","1419","243.6","shape","FALSE","TRUE","America/New_York","3","02645","1840073418"
"Mountain Road","Mountain Road","VA","Virginia","51083","Halifax","36.7585","-78.9890","1419","63.9","shape","FALSE","FALSE","America/New_York","3","24558","1840024812"
"Hampton","Hampton","TN","Tennessee","47019","Carter","36.2772","-82.1728","1419","125.7","shape","FALSE","FALSE","America/New_York","3","37658","1840036048"
"Dunlap","Dunlap","IA","Iowa","19085","Harrison","41.8523","-95.6009","1418","438.6","shape","FALSE","TRUE","America/Chicago","3","51529","1840008150"
"Bridgehampton","Bridgehampton","NY","New York","36103","Suffolk","40.9427","-72.3101","1418","42.1","shape","FALSE","FALSE","America/New_York","3","11932 11962 11976","1840005022"
"Cascade Locks","Cascade Locks","OR","Oregon","41027","Hood River","45.6763","-121.8719","1418","262.6","shape","FALSE","TRUE","America/Los_Angeles","3","97014","1840018561"
"Mount Gay-Shamrock","Mount Gay-Shamrock","WV","West Virginia","54045","Logan","37.8512","-82.0230","1418","72.5","shape","FALSE","TRUE","America/New_York","4","25637 25601","1840073632"
"Glencoe","Glencoe","FL","Florida","12127","Volusia","29.0005","-80.9604","1418","158.9","shape","FALSE","FALSE","America/New_York","3","32168","1840014041"
"South Woodstock","South Woodstock","CT","Connecticut","09150","Northeastern Connecticut","41.9312","-71.9555","1418","112.6","shape","FALSE","FALSE","America/New_York","3","06281 06267","1840003282"
"Bracey","Bracey","VA","Virginia","51117","Mecklenburg","36.5762","-78.1107","1417","42.1","shape","FALSE","FALSE","America/New_York","3","23919 23950","1840024859"
"Lake Riverside","Lake Riverside","CA","California","06065","Riverside","33.5173","-116.8107","1417","75.0","shape","FALSE","TRUE","America/Los_Angeles","4","92536","1840075921"
"Inman","Inman","KS","Kansas","20113","McPherson","38.2323","-97.7715","1417","682.9","shape","FALSE","TRUE","America/Chicago","3","67546","1840008637"
"Patton Village","Patton Village","TX","Texas","48339","Montgomery","30.1954","-95.1643","1417","240.8","shape","FALSE","TRUE","America/Chicago","3","77372 77357","1840020888"
"Hanna City","Hanna City","IL","Illinois","17143","Peoria","40.6936","-89.8059","1417","402.0","shape","FALSE","TRUE","America/Chicago","3","61536","1840011922"
"Dunlap","Dunlap","IL","Illinois","17143","Peoria","40.8480","-89.6719","1417","196.5","shape","FALSE","TRUE","America/Chicago","3","61525","1840011924"
"Bedford","Bedford","IA","Iowa","19173","Taylor","40.6711","-94.7240","1416","340.6","shape","FALSE","TRUE","America/Chicago","3","50833","1840007188"
"Hayfield","Hayfield","MN","Minnesota","27039","Dodge","43.8902","-92.8471","1416","436.9","shape","FALSE","TRUE","America/Chicago","3","55940","1840006807"
"Broadway","Broadway","NC","North Carolina","37105","Lee","35.4579","-79.0547","1415","422.1","shape","FALSE","TRUE","America/New_York","3","27505","1840015420"
"Rock Spring","Rock Spring","GA","Georgia","13295","Walker","34.8147","-85.2389","1415","188.7","shape","FALSE","FALSE","America/New_York","3","30739","1840029214"
"Shepherd","Shepherd","MI","Michigan","26073","Isabella","43.5235","-84.6927","1415","570.8","shape","FALSE","TRUE","America/Detroit","3","48883","1840010963"
"Clio","Clio","AL","Alabama","01005","Barbour","31.7085","-85.6109","1415","54.3","shape","FALSE","TRUE","America/Chicago","3","36017","1840014926"
"Shell Knob","Shell Knob","MO","Missouri","29009","Barry","36.6090","-93.5967","1415","57.6","shape","FALSE","FALSE","America/Chicago","3","65747","1840006523"
"Manly","Manly","IA","Iowa","19195","Worth","43.2883","-93.2008","1415","386.3","shape","FALSE","TRUE","America/Chicago","3","50456","1840009028"
"Thorndale","Thorndale","TX","Texas","48331","Milam","30.6141","-97.2068","1415","567.7","shape","FALSE","TRUE","America/Chicago","3","76577","1840022161"
"Guthrie","Guthrie","KY","Kentucky","21219","Todd","36.6503","-87.1735","1414","270.0","shape","FALSE","TRUE","America/Chicago","3","42234","1840013273"
"Ceresco","Ceresco","NE","Nebraska","31155","Saunders","41.0580","-96.6459","1414","1223.5","shape","FALSE","TRUE","America/Chicago","3","68017","1840010274"
"Omao","Omao","HI","Hawaii","15007","Kauai","21.9236","-159.4814","1414","430.7","shape","FALSE","FALSE","Pacific/Honolulu","3","96756","1840029533"
"Pine Prairie","Pine Prairie","LA","Louisiana","22039","Evangeline","30.7818","-92.4223","1414","338.5","shape","FALSE","TRUE","America/Chicago","3","70576 70586","1840018205"
"Nederland","Nederland","CO","Colorado","08013","Boulder","39.9633","-105.5071","1413","368.7","shape","FALSE","TRUE","America/Denver","3","80466 80308","1840022424"
"Kenton","Kenton","TN","Tennessee","47053","Gibson","36.2021","-89.0155","1413","216.5","shape","FALSE","TRUE","America/Chicago","3","38233","1840016067"
"Loving","Loving","NM","New Mexico","35015","Eddy","32.2862","-104.0976","1413","452.3","shape","FALSE","TRUE","America/Denver","3","88256","1840023033"
"Grace","Grace","ID","Idaho","16029","Caribou","42.5756","-111.7300","1413","547.3","shape","FALSE","TRUE","America/Boise","3","83241","1840020073"
"Beesleys Point","Beesleys Point","NJ","New Jersey","34009","Cape May","39.2777","-74.6333","1413","256.3","shape","FALSE","FALSE","America/New_York","4","08223","1840080504"
"Breckenridge","Breckenridge","MI","Michigan","26057","Gratiot","43.4074","-84.4784","1413","513.1","shape","FALSE","TRUE","America/Detroit","3","48615","1840010997"
"Audubon Park","Audubon Park","KY","Kentucky","21111","Jefferson","38.2050","-85.7270","1412","1680.0","shape","FALSE","TRUE","America/New_York","3","40213","1840013199"
"Twin Grove","Twin Grove","IL","Illinois","17113","McLean","40.4857","-89.0993","1412","137.5","shape","FALSE","FALSE","America/Chicago","3","61705","1840025538"
"South Windham","South Windham","CT","Connecticut","09180","Southeastern Connecticut","41.6850","-72.1845","1412","174.9","shape","FALSE","FALSE","America/New_York","3","06226 06266","1840003281"
"Prudenville","Prudenville","MI","Michigan","26143","Roscommon","44.3013","-84.6654","1412","191.1","shape","FALSE","FALSE","America/Detroit","3","48651","1840004092"
"China Spring","China Spring","TX","Texas","48309","McLennan","31.6492","-97.3048","1412","118.1","shape","FALSE","TRUE","America/Chicago","4","76633","1840042564"
"Boswell","Boswell","PA","Pennsylvania","42111","Somerset","40.1615","-79.0274","1411","736.9","shape","FALSE","TRUE","America/New_York","3","15531","1840003732"
"Cerro Gordo","Cerro Gordo","IL","Illinois","17147","Piatt","39.8892","-88.7346","1411","747.6","shape","FALSE","TRUE","America/Chicago","3","61818","1840010484"
"Foscoe","Foscoe","NC","North Carolina","37189","Watauga","36.1535","-81.7737","1411","94.2","shape","FALSE","FALSE","America/New_York","3","28604 28607","1840024901"
"Fox Chase","Fox Chase","PA","Pennsylvania","42011","Berks","40.3952","-75.9634","1411","1973.8","shape","FALSE","TRUE","America/New_York","3","19605","1840035445"
"Sandia Knolls","Sandia Knolls","NM","New Mexico","35001","Bernalillo","35.1604","-106.2987","1410","194.3","shape","FALSE","FALSE","America/Denver","3","87047","1840033703"
"Mount Ida","Mount Ida","AR","Arkansas","05097","Montgomery","34.5509","-93.6309","1410","346.9","shape","FALSE","TRUE","America/Chicago","3","71957","1840014671"
"Avon","Avon","MN","Minnesota","27145","Stearns","45.6100","-94.4618","1410","319.9","shape","FALSE","TRUE","America/Chicago","3","56310","1840006684"
"Charlotte Hall","Charlotte Hall","MD","Maryland","24037","St. Mary's","38.4667","-76.7848","1410","107.5","shape","FALSE","FALSE","America/New_York","3","20622 20659","1840006229"
"Grand Ronde","Grand Ronde","OR","Oregon","41053","Polk","45.0739","-123.6211","1410","28.4","shape","FALSE","FALSE","America/Los_Angeles","3","97347","1840017424"
"Seven Points","Seven Points","TX","Texas","48213","Henderson","32.3291","-96.2142","1409","197.8","shape","FALSE","TRUE","America/Chicago","3","75143","1840022109"
"Benavides","Benavides","TX","Texas","48131","Duval","27.5969","-98.4137","1409","307.2","shape","FALSE","TRUE","America/Chicago","3","78341","1840019712"
"Schoolcraft","Schoolcraft","MI","Michigan","26077","Kalamazoo","42.1170","-85.6337","1409","554.1","shape","FALSE","TRUE","America/Detroit","3","49087","1840011212"
"Ravenna","Ravenna","NE","Nebraska","31019","Buffalo","41.0275","-98.8945","1408","327.4","shape","FALSE","TRUE","America/Chicago","3","68869","1840000958"
"Brackettville","Brackettville","TX","Texas","48271","Kinney","29.3181","-100.4109","1408","171.5","shape","FALSE","TRUE","America/Chicago","3","78832","1840019661"
"Del Carmen","Del Carmen","PR","Puerto Rico","72027","Camuy","18.4678","-66.8490","1408","1328.9","shape","FALSE","FALSE","America/Puerto_Rico","3","00627","1630145086"
"Pomona Park","Pomona Park","FL","Florida","12107","Putnam","29.5015","-81.5936","1408","178.7","shape","FALSE","TRUE","America/New_York","3","32181","1840017220"
"Redfield","Redfield","AR","Arkansas","05069","Jefferson","34.4429","-92.1844","1408","175.7","shape","FALSE","TRUE","America/Chicago","3","72132","1840014700"
"Brickerville","Brickerville","PA","Pennsylvania","42071","Lancaster","40.2226","-76.2863","1407","250.4","shape","FALSE","FALSE","America/New_York","3","17543","1840034876"
"Big Bend","Big Bend","WI","Wisconsin","55133","Waukesha","42.9021","-88.2121","1407","167.1","shape","FALSE","TRUE","America/Chicago","3","53189 53103","1840003015"
"Sturgeon","Sturgeon","PA","Pennsylvania","42003","Allegheny","40.3834","-80.2153","1407","484.9","shape","FALSE","FALSE","America/New_York","3","15082 15057","1840026480"
"Copeland","Copeland","OK","Oklahoma","40041","Delaware","36.6571","-94.8204","1406","77.7","shape","FALSE","FALSE","America/Chicago","3","74331 74344","1840034532"
"Joanna","Joanna","SC","South Carolina","45059","Laurens","34.4149","-81.8086","1406","173.0","shape","FALSE","FALSE","America/New_York","3","29351","1840013584"
"Wagon Wheel","Wagon Wheel","AZ","Arizona","04017","Navajo","34.1976","-110.0272","1406","214.3","shape","FALSE","TRUE","America/Phoenix","3","85929 85901","1840075510"
"Battle Creek","Battle Creek","NE","Nebraska","31119","Madison","41.9981","-97.5994","1405","768.9","shape","FALSE","TRUE","America/Chicago","3","68715","1840007036"
"Mount Olive","Mount Olive","MS","Mississippi","28031","Covington","31.7539","-89.6560","1405","175.1","shape","FALSE","TRUE","America/Chicago","3","39119","1840017071"
"Wood River","Wood River","NE","Nebraska","31079","Hall","40.8196","-98.6041","1405","479.5","shape","FALSE","TRUE","America/Chicago","3","68883","1840010329"
"Hurley","Hurley","WI","Wisconsin","55051","Iron","46.4462","-90.1983","1405","167.2","shape","FALSE","TRUE","America/Menominee","3","54534","1840001952"
"Montello","Montello","WI","Wisconsin","55077","Marquette","43.7940","-89.3333","1405","275.9","shape","FALSE","TRUE","America/Chicago","3","53949","1840002595"
"Lakeside","Lakeside","CA","California","06029","Kern","35.2347","-119.0829","1405","300.6","shape","FALSE","FALSE","America/Los_Angeles","3","93311 93313","1840153148"
"St. Elmo","St. Elmo","IL","Illinois","17051","Fayette","39.0210","-88.8508","1404","365.5","shape","FALSE","TRUE","America/Chicago","3","62458","1840009687"
"Natalia","Natalia","TX","Texas","48325","Medina","29.1876","-98.8524","1404","389.8","shape","FALSE","TRUE","America/Chicago","3","78059","1840020964"
"Ecru","Ecru","MS","Mississippi","28115","Pontotoc","34.3550","-89.0222","1404","115.0","shape","FALSE","TRUE","America/Chicago","3","38841","1840016678"
"Yalaha","Yalaha","FL","Florida","12069","Lake","28.7510","-81.8194","1404","95.5","shape","FALSE","FALSE","America/New_York","3","34797","1840014048"
"Omaha","Omaha","TX","Texas","48343","Morris","33.1820","-94.7402","1403","373.0","shape","FALSE","TRUE","America/Chicago","3","75571","1840020677"
"Russell","Russell","GA","Georgia","13013","Barrow","33.9797","-83.6919","1402","466.0","shape","FALSE","FALSE","America/New_York","3","30680","1840013681"
"Norwood","Norwood","OK","Oklahoma","40021","Cherokee","35.8491","-95.1493","1402","16.7","shape","FALSE","FALSE","America/Chicago","3","74441 74434","1840145078"
"Lake Ketchum","Lake Ketchum","WA","Washington","53061","Snohomish","48.2823","-122.3423","1402","174.1","shape","FALSE","FALSE","America/Los_Angeles","3","98292","1840037852"
"Avon","Avon","PA","Pennsylvania","42075","Lebanon","40.3426","-76.3793","1401","393.1","shape","FALSE","FALSE","America/New_York","3","17042","1840034853"
"Stanaford","Stanaford","WV","West Virginia","54081","Raleigh","37.8156","-81.1491","1401","283.7","shape","FALSE","FALSE","America/New_York","3","25801 25860 25927","1840006349"
"Tennessee Ridge","Tennessee Ridge","TN","Tennessee","47083","Houston","36.3194","-87.7631","1400","144.2","shape","FALSE","TRUE","America/Chicago","3","37061 37178","1840016102"
"Des Arc","Des Arc","AR","Arkansas","05117","Prairie","34.9776","-91.5067","1400","257.1","shape","FALSE","TRUE","America/Chicago","3","72040","1840014624"
"Boaz","Boaz","WV","West Virginia","54107","Wood","39.3671","-81.4854","1400","150.9","shape","FALSE","FALSE","America/New_York","3","26187","1840005782"
"Gasport","Gasport","NY","New York","36063","Niagara","43.1938","-78.5762","1400","173.3","shape","FALSE","FALSE","America/New_York","3","14067","1840004270"
"Camp Point","Camp Point","IL","Illinois","17001","Adams","40.0383","-91.0664","1399","426.7","shape","FALSE","TRUE","America/Chicago","3","62320","1840010505"
"New Hope","New Hope","OR","Oregon","41033","Josephine","42.3693","-123.3590","1399","141.1","shape","FALSE","FALSE","America/Los_Angeles","3","97527","1840025485"
"Booker","Booker","TX","Texas","48295","Lipscomb","36.4561","-100.5402","1398","512.6","shape","FALSE","TRUE","America/Chicago","3","79005","1840021669"
"Keystone Heights","Keystone Heights","FL","Florida","12019","Clay","29.7812","-82.0340","1398","502.3","shape","FALSE","TRUE","America/New_York","3","32656","1840015049"
"Wickerham Manor-Fisher","Wickerham Manor-Fisher","PA","Pennsylvania","42125","Washington","40.1771","-79.9079","1398","254.8","shape","FALSE","TRUE","America/New_York","3","15063 15022","1840073738"
"Minorca","Minorca","LA","Louisiana","22029","Concordia","31.5725","-91.4884","1398","120.8","shape","FALSE","FALSE","America/Chicago","3","71373","1840025947"
"Grant","Grant","NE","Nebraska","31135","Perkins","40.8446","-101.7256","1398","685.1","shape","FALSE","TRUE","America/Denver","3","69140","1840008289"
"Sumas","Sumas","WA","Washington","53073","Whatcom","48.9955","-122.2694","1397","367.6","shape","FALSE","TRUE","America/Los_Angeles","3","98295","1840021045"
"Pomeroy","Pomeroy","WA","Washington","53023","Garfield","46.4738","-117.5964","1397","303.6","shape","FALSE","TRUE","America/Los_Angeles","3","99347","1840019891"
"Renville","Renville","MN","Minnesota","27129","Renville","44.7908","-95.2048","1397","408.2","shape","FALSE","TRUE","America/Chicago","3","56284","1840008953"
"Dolan Springs","Dolan Springs","AZ","Arizona","04015","Mohave","35.5905","-114.2851","1397","9.3","shape","FALSE","FALSE","America/Phoenix","3","86441","1840019744"
"Gardendale","Gardendale","TX","Texas","48135","Ector","32.0105","-102.3587","1397","47.0","shape","FALSE","FALSE","America/Chicago","3","79758","1840018145"
"Diamond Ridge","Diamond Ridge","AK","Alaska","02122","Kenai Peninsula","59.7024","-151.5546","1397","12.7","shape","FALSE","FALSE","America/Anchorage","3","99603","1840023651"
"Bainbridge","Bainbridge","PA","Pennsylvania","42071","Lancaster","40.0915","-76.6581","1397","236.5","shape","FALSE","FALSE","America/New_York","3","17502","1840024328"
"Sheridan","Sheridan","CA","California","06061","Placer","38.9695","-121.3552","1397","21.1","shape","FALSE","FALSE","America/Los_Angeles","3","95681 95648","1840024513"
"Eagle Butte","Eagle Butte","SD","South Dakota","46137","Ziebach","44.9939","-101.2310","1396","395.9","shape","FALSE","TRUE","America/Denver","3","57625","1840000275"
"Corvallis","Corvallis","MT","Montana","30081","Ravalli","46.3139","-114.1123","1396","934.7","shape","FALSE","FALSE","America/Denver","3","59828","1840017381"
"Lake Marcel-Stillwater","Lake Marcel-Stillwater","WA","Washington","53033","King","47.6926","-121.9151","1396","421.9","shape","FALSE","TRUE","America/Los_Angeles","3","98014","1840074241"
"Montrose","Montrose","PA","Pennsylvania","42115","Susquehanna","41.8335","-75.8761","1396","418.8","shape","FALSE","TRUE","America/New_York","3","18801","1840003325"
"Erie","Erie","KS","Kansas","20133","Neosho","37.5717","-95.2418","1396","425.5","shape","FALSE","TRUE","America/Chicago","3","66733","1840008722"
"Wauregan","Wauregan","CT","Connecticut","09150","Northeastern Connecticut","41.7498","-71.9138","1396","328.9","shape","FALSE","FALSE","America/New_York","3","06374 06387 06239 06234","1840003283"
"Nellysford","Nellysford","VA","Virginia","51125","Nelson","37.9132","-78.8829","1396","56.0","shape","FALSE","FALSE","America/New_York","3","22958","1840024714"
"Carbondale","Carbondale","KS","Kansas","20139","Osage","38.8192","-95.6932","1396","737.3","shape","FALSE","TRUE","America/Chicago","3","66414","1840007459"
"Cornell","Cornell","WI","Wisconsin","55017","Chippewa","45.1632","-91.1497","1395","142.2","shape","FALSE","TRUE","America/Chicago","3","54732","1840002109"
"Choudrant","Choudrant","LA","Louisiana","22061","Lincoln","32.5503","-92.5121","1395","127.3","shape","FALSE","TRUE","America/Chicago","3","71227","1840018084"
"Church Rock","Church Rock","NM","New Mexico","35031","McKinley","35.5692","-108.5730","1395","29.4","shape","FALSE","FALSE","America/Denver","3","87311","1840017762"
"Playita Cortada","Playita Cortada","PR","Puerto Rico","72133","Santa Isabel","17.9820","-66.4402","1395","602.0","shape","FALSE","FALSE","America/Puerto_Rico","3","00757","1630023544"
"Webb","Webb","AL","Alabama","01069","Houston","31.2572","-85.2896","1395","47.8","shape","FALSE","TRUE","America/Chicago","3","36376","1840017134"
"Moody","Moody","TX","Texas","48309","McLennan","31.3086","-97.3596","1394","386.5","shape","FALSE","TRUE","America/Chicago","3","76557","1840020817"
"Bunker Hill","Bunker Hill","IL","Illinois","17117","Macoupin","39.0416","-89.9511","1393","419.7","shape","FALSE","TRUE","America/Chicago","3","62014","1840007365"
"Fairview Park","Fairview Park","IN","Indiana","18165","Vermillion","39.6821","-87.4143","1393","615.2","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47842","1840010520"
"Rockaway Beach","Rockaway Beach","OR","Oregon","41057","Tillamook","45.6186","-123.9398","1393","336.2","shape","FALSE","TRUE","America/Los_Angeles","3","97136","1840019927"
"Gregory","Gregory","SD","South Dakota","46053","Gregory","43.2300","-99.4208","1393","312.5","shape","FALSE","TRUE","America/Chicago","3","57533","1840002865"
"Central Garage","Central Garage","VA","Virginia","51101","King William","37.7458","-77.1316","1393","111.6","shape","FALSE","FALSE","America/New_York","3","23086 23009","1840024751"
"Woxall","Woxall","PA","Pennsylvania","42091","Montgomery","40.3118","-75.4520","1392","206.7","shape","FALSE","FALSE","America/New_York","3","19438 18979","1840035269"
"Southmont","Southmont","NC","North Carolina","37057","Davidson","35.6535","-80.2702","1392","117.8","shape","FALSE","FALSE","America/New_York","3","27351 27292","1840025789"
"Ama","Ama","LA","Louisiana","22089","St. Charles","29.9440","-90.2967","1392","153.5","shape","FALSE","FALSE","America/Chicago","3","70031","1840013975"
"Woodstock","Woodstock","AL","Alabama","01007","Bibb","33.2193","-87.1490","1391","75.8","shape","FALSE","TRUE","America/Chicago","3","35188 35111","1840016895"
"Kingsford Heights","Kingsford Heights","IN","Indiana","18091","LaPorte","41.4784","-86.6930","1391","604.6","shape","FALSE","TRUE","America/Chicago","3","46346","1840009246"
"Grandview","Grandview","IL","Illinois","17167","Sangamon","39.8175","-89.6180","1391","2403.8","shape","FALSE","TRUE","America/Chicago","2","62702","1840012441"
"Hurley","Hurley","MS","Mississippi","28059","Jackson","30.6638","-88.4994","1391","104.6","shape","FALSE","FALSE","America/Chicago","3","39562 39555","1840013932"
"Colon","Colon","MI","Michigan","26149","St. Joseph","41.9592","-85.3229","1391","391.0","shape","FALSE","TRUE","America/Detroit","3","49040","1840011382"
"Lily Lake","Lily Lake","IL","Illinois","17089","Kane","41.9516","-88.4743","1390","197.5","shape","FALSE","TRUE","America/Chicago","3","60151 60175","1840011345"
"Pleasant Hill","Pleasant Hill","OH","Ohio","39109","Miami","40.0506","-84.3462","1390","853.2","shape","FALSE","TRUE","America/New_York","3","45359","1840012378"
"Poquonock Bridge","Poquonock Bridge","CT","Connecticut","09180","Southeastern Connecticut","41.3379","-72.0176","1390","399.9","shape","FALSE","FALSE","America/New_York","3","06340","1840003354"
"Penhook","Penhook","VA","Virginia","51067","Franklin","36.9908","-79.6318","1390","48.0","shape","FALSE","FALSE","America/New_York","3","24137","1840006475"
"Sleepy Hollow","Sleepy Hollow","WY","Wyoming","56005","Campbell","44.2327","-105.4309","1390","1290.9","shape","FALSE","FALSE","America/Denver","3","82718","1840038442"
"Hays","Hays","NC","North Carolina","37193","Wilkes","36.2469","-81.1142","1389","87.1","shape","FALSE","FALSE","America/New_York","3","28635 28659","1840013337"
"Bay Park","Bay Park","NY","New York","36059","Nassau","40.6302","-73.6670","1389","1068.4","shape","FALSE","FALSE","America/New_York","3","11518","1840005230"
"Philo","Philo","IL","Illinois","17019","Champaign","40.0033","-88.1563","1389","647.0","shape","FALSE","TRUE","America/Chicago","3","61864","1840012235"
"Wisner","Wisner","NE","Nebraska","31039","Cuming","41.9891","-96.9147","1389","428.9","shape","FALSE","TRUE","America/Chicago","3","68791","1840003223"
"Naples","Naples","TX","Texas","48343","Morris","33.2029","-94.6777","1389","226.6","shape","FALSE","TRUE","America/Chicago","3","75568","1840020676"
"Woodacre","Woodacre","CA","California","06041","Marin","38.0052","-122.6384","1389","298.5","shape","FALSE","FALSE","America/Los_Angeles","3","94973","1840018889"
"Morgantown","Morgantown","PA","Pennsylvania","42011","Berks","40.1538","-75.8884","1389","471.6","shape","FALSE","FALSE","America/New_York","3","19543","1840026451"
"Kenbridge","Kenbridge","VA","Virginia","51111","Lunenburg","36.9609","-78.1284","1389","232.6","shape","FALSE","TRUE","America/New_York","3","23944","1840006497"
"Innovation","Innovation","VA","Virginia","51153","Prince William","38.7539","-77.5248","1389","185.8","shape","FALSE","FALSE","America/New_York","4","20110 20109","1840153060"
"Monroeville","Monroeville","OH","Ohio","39077","Huron","41.2440","-82.7018","1388","382.9","shape","FALSE","TRUE","America/New_York","3","44847","1840011708"
"Fruitport","Fruitport","MI","Michigan","26121","Muskegon","43.1248","-86.1561","1388","590.5","shape","FALSE","TRUE","America/Detroit","3","49415","1840010988"
"Stryker","Stryker","OH","Ohio","39171","Williams","41.5026","-84.4182","1388","599.1","shape","FALSE","TRUE","America/New_York","3","43557","1840011524"
"Hasson Heights","Hasson Heights","PA","Pennsylvania","42121","Venango","41.4487","-79.6766","1387","350.9","shape","FALSE","FALSE","America/New_York","3","16301","1840035426"
"Catawissa","Catawissa","PA","Pennsylvania","42037","Columbia","40.9531","-76.4604","1387","1043.2","shape","FALSE","TRUE","America/New_York","3","17820","1840000812"
"Airport","Airport","CA","California","06099","Stanislaus","37.6337","-120.9720","1387","2469.6","shape","FALSE","TRUE","America/Los_Angeles","2","95354","1840075978"
"Irvington","Irvington","KY","Kentucky","21027","Breckinridge","37.8779","-86.2848","1387","551.9","shape","FALSE","TRUE","America/Chicago","3","40146","1840014328"
"Walls","Walls","MS","Mississippi","28033","DeSoto","34.9257","-90.1604","1386","45.2","shape","FALSE","TRUE","America/Chicago","3","38641 38680 38686","1840001788"
